y,urban,StrFamilyType,str_prov,bloque,probabilidad_pobreza,probabilidad_pobreza_noreg,Excluded
0,0,solo_mayores,Central,1,0.1823579508564191,0.038140618698443096,True
0,0,bi-parental,Huetar Norte,2,0.13712508076514826,0.07001272710790563,True
0,1,bi-parental,Central,1,0.27142067448135754,0.7328622964565318,False
0,0,bi-parental,Huetar Atlántica,1,0.3834965304829797,0.13762650585160335,False
0,1,bi-parental,Central,3,0.2839834666916668,0.13634401080220815,False
0,0,bi-parental,Chorotega,1,0.3807197009967268,0.7845325535083186,False
0,0,adultos_y_mayores,Huetar Atlántica,2,0.06179962494695559,0.02174290924788894,True
0,1,bi-parental,Central,1,0.08839033426729287,0.009556224562896284,True
0,0,bi-parental,Brunca,2,0.4725658442583566,0.6789407631109086,False
1,0,bi-parental,Huetar Atlántica,3,0.2325828888182036,0.1563421813662942,False
0,0,adultos_y_mayores,Central,3,0.1188611837832734,0.40022394116055937,True
0,1,bi-parental,Huetar Atlántica,3,0.12885868392988611,0.15429916594734866,True
0,1,bi-parental,Central,3,0.031793281496026865,4.6031557373895515e-10,True
0,1,bi-parental,Central,2,0.04846364858211672,0.003595587816069618,True
0,0,monoparental,Huetar Atlántica,3,0.2041759260075533,0.16407275316515424,False
0,1,adultos_y_mayores,Central,1,0.3429329522443708,0.6202243469512052,False
0,1,bi-parental,Central,3,0.5659555130927972,0.8657736780798039,False
0,1,monoparental,Central,2,0.41781320052646187,0.02736933542823989,False
1,0,bi-parental,Brunca,3,0.6326429338015861,0.9236097300086696,False
0,0,adultos_y_mayores,Huetar Norte,3,0.1907502293106841,0.12027344719981732,True
0,1,adultos_y_mayores,Central,3,0.09699147821750788,0.03924197599548872,True
0,1,adultos_y_mayores,Central,1,0.1962323912386136,0.023323975475994504,True
0,1,adultos_y_mayores,Central,2,0.373859674818213,0.3571468785882145,False
0,1,monoparental,Central,1,0.38264184558295533,0.7636000136563654,False
1,1,monoparental,Huetar Atlántica,1,0.2542874073100032,0.29506653536010513,False
0,0,adultos_y_mayores,Chorotega,3,0.07495441579181346,0.007126113469604746,True
0,1,bi-parental,Central,1,0.1633623776359535,0.07737347043080423,True
0,0,monoparental,Brunca,3,0.10687821491353557,0.04923095665250758,True
0,1,adultos_y_mayores,Central,1,0.04766405234332607,0.009065557293736886,True
0,1,adultos_y_mayores,Central,2,0.15866952483477414,0.17320437109958686,True
0,1,bi-parental,Central,2,0.09223835393537058,9.168412427648598e-07,True
0,1,bi-parental,Pacífico Central,1,0.3654896047973078,0.25474600727257546,False
0,1,bi-parental,Chorotega,2,0.4247712680791875,0.4676109227078314,False
0,1,adultos_y_mayores,Central,1,0.04321980674527666,0.00234500560620188,True
0,1,adultos_y_mayores,Central,1,0.13605680419710767,0.005558820747243103,True
1,0,adultos_y_mayores,Central,3,0.14919421203182096,0.1072852960478812,True
0,0,bi-parental,Central,1,0.1873871076641789,0.21600167182808586,True
0,0,adultos_y_mayores,Central,2,0.12300927323723147,0.052681711564745146,True
1,0,bi-parental,Huetar Atlántica,1,0.5333687081779305,0.26323970820499903,False
0,1,adultos_y_mayores,Central,3,0.2366315424146725,0.3516489727605037,False
1,0,bi-parental,Central,2,0.35082222416383985,0.3608697944687645,False
0,1,bi-parental,Central,2,0.4030165085473677,0.1063468206733338,False
1,0,monoparental,Brunca,3,0.4594521640431178,0.0680066723371775,False
0,1,adultos_y_mayores,Central,2,0.03413171765458284,0.0016340821815886148,True
0,0,adultos_y_mayores,Central,1,0.2628262005091073,0.16832303915935934,False
0,1,bi-parental,Central,2,0.05561937714402095,6.189002290265182e-06,True
0,0,bi-parental,Central,2,0.13026677619163188,0.0921139630511943,True
0,0,bi-parental,Central,1,0.06739900249614737,0.0026950064524220393,True
0,1,adultos_y_mayores,Huetar Norte,2,0.05938197141063858,0.0056006126485077775,True
0,1,monoparental,Central,3,0.3199315663884646,0.7534830765776227,False
0,1,solo_mayores,Central,1,0.06290179774102365,0.002409394443638988,True
0,1,adultos_y_mayores,Central,3,0.16194154776514605,0.5656439021400556,True
0,1,adultos_y_mayores,Central,2,0.11362197109248408,3.908183039929394e-05,True
0,0,bi-parental,Pacífico Central,2,0.7015486458902443,0.03467705341870242,False
0,1,adultos_y_mayores,Central,3,0.11864039517819025,0.03561250229674598,True
0,0,solo_mayores,Huetar Norte,1,0.2348083548884652,0.03503524665694428,False
0,1,adultos_y_mayores,Central,2,0.10192693049847784,7.511274280876878e-05,True
0,1,adultos_y_mayores,Brunca,3,0.058398640414011375,0.001154600163170148,True
0,0,adultos_y_mayores,Central,1,0.04961223362305611,0.0425765974996816,True
0,1,bi-parental,Central,2,0.1179791304874649,0.07486556755777142,True
0,1,adultos_y_mayores,Central,3,0.02483715157685868,5.153205980680767e-06,True
0,1,bi-parental,Central,2,0.03513717220364071,1.2133470566274769e-05,True
0,1,solo_mayores,Central,1,0.213988373514443,0.0605351035007456,False
0,0,bi-parental,Central,1,0.2418179758878015,0.8426167445799603,False
0,1,bi-parental,Central,2,0.2845217710254102,0.02250976350400929,False
0,1,bi-parental,Central,2,0.12483914380694328,0.08472133698802957,True
0,0,adultos_y_mayores,Central,3,0.21634542711865404,0.07412175233839667,False
0,1,bi-parental,Central,1,0.09286151884931587,0.4236813108832174,True
1,1,monoparental,Central,1,0.6800384361231835,0.8936760849956983,False
0,1,adultos_y_mayores,Chorotega,1,0.05003810673041874,0.09481836182319052,True
1,1,adultos_y_mayores,Central,3,0.2485284907556431,0.5116369983989512,False
1,1,solo_mayores,Brunca,2,0.2684538068031159,0.18935363114318066,False
0,1,adultos_y_mayores,Central,3,0.25798555812633306,0.3818720549653747,False
0,1,solo_mayores,Central,1,0.3416535731856761,0.2391990966056841,False
0,0,monoparental,Huetar Atlántica,3,0.22401840003587248,0.24907797328401,False
0,1,bi-parental,Central,1,0.14776170537345856,0.09723982955923836,True
0,0,bi-parental,Brunca,2,0.5274772384081767,0.5148746377212627,False
0,0,adultos_y_mayores,Brunca,2,0.15673825433354902,0.06844576272952586,True
0,1,adultos_y_mayores,Huetar Atlántica,3,0.026710084643200103,0.002395400147599358,True
1,1,bi-parental,Central,1,0.24704021364336565,0.011434599467264146,False
0,0,adultos_y_mayores,Huetar Atlántica,1,0.4876922189824892,0.8572940471826546,False
1,1,solo_mayores,Central,1,0.3405050175240622,0.2836720881829012,False
0,1,bi-parental,Central,2,0.03421403949743672,0.00023881104728259233,True
0,1,adultos_y_mayores,Central,3,0.05224427754338934,0.006199130761962021,True
0,0,solo_mayores,Brunca,3,0.4921712679635738,0.9549816261665108,False
1,1,bi-parental,Central,1,0.2272319526413696,0.5993131058123894,False
0,1,adultos_y_mayores,Central,2,0.15455186926596998,0.10489153848282476,True
0,1,bi-parental,Central,2,0.2462743790556159,0.022558574132746992,False
1,0,bi-parental,Central,2,0.11449474172357922,0.026728541028859115,True
1,0,adultos_y_mayores,Chorotega,1,0.20033663937031904,0.36098807142117456,False
1,1,monoparental,Central,3,0.3213286428130693,0.6031134533673532,False
1,1,adultos_y_mayores,Central,3,0.3534174105209254,0.6674917745063138,False
0,0,solo_mayores,Huetar Norte,2,0.3189090036236543,0.14751778418953554,False
0,0,bi-parental,Central,1,0.5409971888223759,0.8020713304324256,False
0,1,bi-parental,Central,2,0.1060672836881886,0.0005547571560568527,True
0,1,adultos_y_mayores,Central,1,0.08977531755751397,1.7032006021089425e-05,True
1,1,monoparental,Chorotega,3,0.3159480581771396,0.2819342434420729,False
0,1,adultos_y_mayores,Central,1,0.09982140572735053,0.012834053636347743,True
0,1,adultos_y_mayores,Central,1,0.026402105208409497,1.905008581204933e-08,True
1,1,monoparental,Pacífico Central,2,0.26044524014879983,0.5896583171840997,False
0,1,bi-parental,Central,2,0.11534692907275836,0.00023826458266759903,True
0,1,bi-parental,Huetar Norte,1,0.1339393657786913,0.20108477094299526,True
1,1,adultos_y_mayores,Central,2,0.16525580181986024,0.1883607273692285,True
1,0,monoparental,Huetar Atlántica,1,0.7634763246292283,0.8649441888332248,False
1,1,bi-parental,Central,1,0.6529358239359521,0.9245021025297716,False
0,0,bi-parental,Central,2,0.3622841779139071,0.8983391061036001,False
0,0,adultos_y_mayores,Central,1,0.19950064491067754,0.10576064278427097,True
0,1,adultos_y_mayores,Central,2,0.04690443263437629,0.0017947254989043562,True
0,1,adultos_y_mayores,Central,2,0.2690329930515666,0.2058877147299647,False
1,1,adultos_y_mayores,Central,2,0.06648095478329402,0.011415182213576852,True
1,1,bi-parental,Central,1,0.7327646665218324,0.9948276392162102,False
0,0,bi-parental,Huetar Norte,2,0.29785680631280625,0.16587751247947866,False
1,1,bi-parental,Central,2,0.5670949124428267,0.044767411491962124,False
0,1,adultos_y_mayores,Central,1,0.1954845489009642,0.16091659148982734,True
0,1,bi-parental,Central,3,0.028664342042029143,3.1820948506797835e-06,True
0,1,adultos_y_mayores,Central,3,0.0543992316584149,0.002846489051770169,True
1,0,bi-parental,Brunca,3,0.2014008965769797,0.05373495237641365,False
1,0,monoparental,Brunca,1,0.2738326059128381,0.24459817655248614,False
0,0,bi-parental,Huetar Norte,1,0.3245194342621155,0.3362287961407949,False
0,1,adultos_y_mayores,Brunca,3,0.09239679049088237,0.027033578226437784,True
0,1,bi-parental,Chorotega,3,0.3397674151417601,0.38472444940521394,False
0,0,bi-parental,Pacífico Central,2,0.22674346720027924,0.0058559913239809675,False
0,1,bi-parental,Central,1,0.30294950094305034,0.484271913411841,False
1,1,solo_mayores,Central,2,0.30071791982767304,0.2041621415964916,False
0,0,bi-parental,Brunca,3,0.3056373708780525,0.1600790859567222,False
0,1,adultos_y_mayores,Central,1,0.1475457893768712,0.4951816352347549,True
0,1,bi-parental,Chorotega,3,0.16426882611250576,0.02853007848650376,True
1,0,monoparental,Central,3,0.3768686870745701,0.6704296999774356,False
0,1,adultos_y_mayores,Central,2,0.029035486354478345,3.919883046531392e-11,True
0,1,solo_mayores,Central,2,0.2372562750058463,0.4145863981744621,False
0,1,adultos_y_mayores,Central,2,0.0369502712881259,0.012565329977439185,True
1,1,monoparental,Central,2,0.3310023440318814,0.02973632779658732,False
0,0,adultos_y_mayores,Chorotega,2,0.11830556433950808,0.026415435034665563,True
0,1,bi-parental,Central,2,0.2329020455334357,0.056257794067992715,False
1,0,adultos_y_mayores,Brunca,2,0.31350526415904306,0.8631740899368227,False
0,1,adultos_y_mayores,Central,2,0.03764058996392969,2.2161419027544613e-05,True
0,1,adultos_y_mayores,Central,3,0.10484052461915724,0.0017305228012051562,True
0,1,adultos_y_mayores,Central,2,0.06588649937161778,0.0009259095402535203,True
0,1,bi-parental,Central,2,0.1561863041292732,0.0010370745483243274,True
1,1,adultos_y_mayores,Huetar Norte,1,0.270875888560388,0.20071525261136453,False
0,1,bi-parental,Chorotega,1,0.06271694780403299,0.004727239381138269,True
0,1,bi-parental,Central,3,0.18201902111602425,0.017134837417401457,True
1,0,bi-parental,Brunca,3,0.5766265455363093,0.8042120151568725,False
0,0,bi-parental,Huetar Atlántica,1,0.31818980202235503,0.3385297936424895,False
0,1,solo_mayores,Central,2,0.06668144136114414,0.0696824433264839,True
0,1,adultos_y_mayores,Central,1,0.042883186837551886,0.013141520280512728,True
0,1,adultos_y_mayores,Central,3,0.012333985235156391,1.284927137783363e-08,True
0,0,solo_mayores,Brunca,2,0.38206609746366016,0.3007474873749362,False
0,1,bi-parental,Central,1,0.2750480364210282,0.5313240329525449,False
1,1,monoparental,Pacífico Central,2,0.320836684561156,0.1858907299620733,False
0,1,adultos_y_mayores,Central,3,0.03044025638427206,2.1010128242458223e-09,True
0,1,adultos_y_mayores,Central,1,0.03066677871532987,1.390388870747855e-10,True
0,1,bi-parental,Central,1,0.13726880392217794,0.0016959173629758518,True
0,0,bi-parental,Chorotega,2,0.059839557277057476,0.0008347141232076242,True
1,0,adultos_y_mayores,Brunca,1,0.18068326222441253,0.023484027987787773,True
0,1,adultos_y_mayores,Chorotega,1,0.2360692326568491,0.03888824069144106,False
0,1,adultos_y_mayores,Central,1,0.14096520659839226,0.07323786501305073,True
0,1,solo_mayores,Central,3,0.06916230966167944,0.011081694466024144,True
0,1,adultos_y_mayores,Central,1,0.019098349714501774,8.12962436622999e-06,True
0,0,solo_mayores,Central,1,0.36623310553431343,0.1871712782633132,False
1,0,monoparental,Huetar Atlántica,3,0.38593889350492894,0.5948460323275072,False
0,1,bi-parental,Central,3,0.10255085809475532,0.012206674097905455,True
1,1,solo_mayores,Central,3,0.10588069297173587,0.062318037842718214,True
0,0,bi-parental,Huetar Atlántica,2,0.2410902262787504,0.12059224696234792,False
0,1,adultos_y_mayores,Central,2,0.1043468029842993,0.4037068249009108,True
0,0,solo_mayores,Chorotega,2,0.3279563527867904,0.2556980800451249,False
0,1,adultos_y_mayores,Central,1,0.13218918678847122,0.052617236032613465,True
1,1,bi-parental,Central,3,0.5447328135731013,0.9644825026491374,False
0,0,adultos_y_mayores,Central,3,0.3088315654807165,0.5721473185373355,False
0,1,adultos_y_mayores,Central,2,0.13295610621028084,0.029881615247808413,True
0,1,bi-parental,Chorotega,1,0.30739178001266576,0.03931766571458572,False
0,1,solo_mayores,Central,3,0.09075805264958088,0.02563713538723926,True
0,1,adultos_y_mayores,Central,2,0.08607637447671314,0.005260403606841049,True
1,1,monoparental,Central,2,0.3305094106995584,0.24296162337744326,False
0,1,adultos_y_mayores,Central,1,0.08911893846558612,0.030020937761075117,True
1,1,monoparental,Central,3,0.5787281627714004,0.1465836771045415,False
0,1,bi-parental,Chorotega,3,0.28227228413351463,0.8294727802260355,False
1,1,bi-parental,Central,3,0.20232058218311366,0.042038721523922455,False
1,0,bi-parental,Central,1,0.3864175486808227,0.27417192066598456,False
0,1,bi-parental,Central,2,0.2597900696348865,0.3506157154996996,False
0,1,adultos_y_mayores,Central,3,0.04737323529640089,0.00035166054434209983,True
0,0,adultos_y_mayores,Pacífico Central,1,0.14832814163874844,0.004977147262097065,True
0,1,bi-parental,Chorotega,3,0.17190236126387504,0.0980477593002098,True
0,1,bi-parental,Central,1,0.20503869434628413,0.0028617637719581626,False
0,0,bi-parental,Huetar Atlántica,3,0.3583606143108373,0.06932663405180113,False
1,1,solo_mayores,Pacífico Central,1,0.4742961029816113,0.3130843049229536,False
0,1,adultos_y_mayores,Huetar Atlántica,1,0.18337241354015052,0.2664597307366969,True
0,0,solo_mayores,Pacífico Central,3,0.07769731402763652,0.027739395887344784,True
0,1,adultos_y_mayores,Chorotega,3,0.19765102605565085,0.22105410636402065,True
1,1,adultos_y_mayores,Central,1,0.20693038120764712,0.3043176883687385,False
0,1,bi-parental,Central,3,0.2846962373356912,0.0016945198451366484,False
1,0,monoparental,Huetar Atlántica,2,0.12052251439542275,0.13837588947950366,True
0,0,solo_mayores,Central,3,0.3558606444920447,0.07823104960688121,False
1,1,bi-parental,Central,3,0.5195609055127649,0.7794214159139438,False
1,1,monoparental,Huetar Norte,1,0.2098568486814905,0.09799147532532664,False
1,1,bi-parental,Central,3,0.2971764838223515,0.5060459821913288,False
0,0,adultos_y_mayores,Central,3,0.04198799284230149,0.011004631903124538,True
0,0,bi-parental,Huetar Atlántica,3,0.6368856147121691,0.8573280567324437,False
0,1,bi-parental,Central,3,0.12430884873002465,0.1867129434602174,True
0,1,bi-parental,Central,2,0.2015877328448515,0.1089751525727424,False
0,1,bi-parental,Pacífico Central,1,0.1561123125677566,0.10067841700401699,True
1,1,bi-parental,Pacífico Central,2,0.21829744802795156,0.2488271155154804,False
0,0,bi-parental,Huetar Atlántica,1,0.17965688272964558,0.18203732166441045,True
0,1,adultos_y_mayores,Central,1,0.06255073957366107,0.18273042129656772,True
0,1,adultos_y_mayores,Huetar Atlántica,1,0.1185377822419655,0.0842112334450739,True
0,0,bi-parental,Central,2,0.42020841221029054,0.05235421100762119,False
0,1,bi-parental,Central,1,0.14716218002061804,0.15803011774347545,True
1,1,solo_mayores,Huetar Atlántica,3,0.362396683485688,0.5937596515034501,False
0,0,solo_mayores,Brunca,1,0.4308241218488221,0.4553310429105534,False
1,1,bi-parental,Central,2,0.08238588981417122,0.0019207080946756969,True
0,0,bi-parental,Chorotega,1,0.2861464020460313,0.07168606354364747,False
0,1,adultos_y_mayores,Central,1,0.2280842020724377,0.3441857354968069,False
0,1,solo_mayores,Brunca,2,0.4540095795040126,0.3195722273277488,False
0,1,bi-parental,Central,3,0.2346615333540765,0.3077926652346649,False
0,1,monoparental,Central,1,0.34586269137919595,0.24718337755089584,False
0,1,adultos_y_mayores,Central,1,0.1070059234459569,0.031771389286556366,True
0,1,bi-parental,Pacífico Central,1,0.14740239745010542,0.003554106733666341,True
0,0,adultos_y_mayores,Pacífico Central,2,0.16496501929999105,0.15461232090060653,True
0,0,bi-parental,Huetar Norte,3,0.22706022904845816,0.1522448432523196,False
0,1,solo_mayores,Central,2,0.2721807365496806,0.4400716116167342,False
1,1,solo_mayores,Central,1,0.3276516880055939,0.32339319853567705,False
0,1,adultos_y_mayores,Central,2,0.04561346552262518,0.0001933098129083573,True
0,1,bi-parental,Chorotega,3,0.04393782332101614,0.005765443674947175,True
0,0,bi-parental,Central,1,0.12818975959623985,0.12284464644290614,True
0,1,solo_mayores,Central,1,0.3392786338936789,0.2050433249585052,False
0,1,bi-parental,Pacífico Central,1,0.06140005597678494,0.00028275044464883605,True
0,1,bi-parental,Central,1,0.02258746922832311,3.0457341501699762e-05,True
0,0,bi-parental,Pacífico Central,3,0.3152640739805473,0.2275897227934301,False
0,1,adultos_y_mayores,Central,1,0.030878269734120875,1.382373539944951e-06,True
0,1,adultos_y_mayores,Central,3,0.0631363748452838,0.0055980527509567795,True
0,0,bi-parental,Pacífico Central,2,0.3543693368115252,0.3035223949560761,False
0,1,solo_mayores,Central,1,0.22810180118068335,0.4302825334443173,False
0,1,bi-parental,Huetar Norte,3,0.10600350704685736,0.010545446150340634,True
0,1,bi-parental,Central,1,0.040578544512894506,1.7257174681209192e-05,True
0,1,bi-parental,Huetar Atlántica,3,0.3684342492199701,0.4863778973577214,False
0,1,adultos_y_mayores,Central,2,0.2310358063747753,0.01881374610774501,False
1,0,bi-parental,Central,2,0.4021064317292892,0.41653190792469547,False
0,0,adultos_y_mayores,Central,1,0.032208626333933364,0.02465222395248496,True
1,0,monoparental,Central,2,0.7013855093700865,0.8230970922236418,False
0,1,adultos_y_mayores,Central,2,0.0972359193823052,3.58428951243074e-06,True
0,0,bi-parental,Huetar Norte,2,0.22347729080525292,0.11954962352312648,False
0,0,monoparental,Central,3,0.1631915235200216,0.0419918987062799,True
0,1,bi-parental,Central,1,0.08150777754613765,0.0008439459634081742,True
0,1,adultos_y_mayores,Central,3,0.029912596178454775,6.848213818710164e-06,True
0,1,bi-parental,Central,2,0.027481321515171037,3.561459258884018e-06,True
0,1,adultos_y_mayores,Central,3,0.04281599822856518,1.3143475354937804e-08,True
0,1,bi-parental,Brunca,2,0.29761752145850795,0.020647293664907383,False
1,1,bi-parental,Central,3,0.37914099971799664,0.25593420181132515,False
0,1,monoparental,Huetar Atlántica,1,0.09659644828654153,0.061603450967007464,True
0,1,adultos_y_mayores,Central,1,0.1022170457800558,0.07524191028618621,True
0,1,bi-parental,Central,1,0.016294347471317368,3.8603051973518606e-11,True
0,1,bi-parental,Central,1,0.014053806232198722,3.612126822868203e-05,True
0,1,adultos_y_mayores,Central,3,0.16355636121881534,0.08620452151571947,True
0,1,solo_mayores,Central,3,0.05360226539204736,1.5042537486072628e-05,True
0,0,monoparental,Central,3,0.17660195052648414,0.009900738753627068,True
0,1,solo_mayores,Central,3,0.2235697543517793,0.18480212516500874,False
0,1,adultos_y_mayores,Central,3,0.09693179112903104,0.06723165748847529,True
1,0,adultos_y_mayores,Huetar Norte,3,0.3324809355096571,0.8909595871623742,False
0,0,adultos_y_mayores,Chorotega,2,0.042647551965868086,0.0007292508844153827,True
0,1,adultos_y_mayores,Central,1,0.05323644770294755,0.005931316640560627,True
0,1,adultos_y_mayores,Central,1,0.11908175927461973,0.15784994652267414,True
0,1,solo_mayores,Chorotega,1,0.21231844196535352,0.11585673658575373,False
0,0,adultos_y_mayores,Huetar Atlántica,3,0.1440612196615438,0.011121360629140282,True
0,0,solo_mayores,Central,3,0.19401623108256266,0.014777651401833496,True
0,1,solo_mayores,Central,3,0.032505852901689,4.4163823514107564e-05,True
0,1,adultos_y_mayores,Central,1,0.0695005258299226,0.0052436236519739846,True
0,1,bi-parental,Huetar Atlántica,2,0.33269907557897,0.4966669913498129,False
0,1,adultos_y_mayores,Central,1,0.0993942044200514,0.013410930081819705,True
0,0,adultos_y_mayores,Pacífico Central,2,0.22384986938824414,0.012968622494359979,False
0,0,bi-parental,Pacífico Central,1,0.032133194095276374,0.00014851902930764974,True
0,0,bi-parental,Huetar Atlántica,2,0.29121922939985456,0.10948006354262617,False
0,1,bi-parental,Huetar Norte,2,0.27104856000833805,0.8014572896216625,False
0,1,monoparental,Central,1,0.09032807801188997,0.0013449116637519244,True
1,1,bi-parental,Central,1,0.16767926814607706,0.26372304387848305,True
0,0,monoparental,Huetar Norte,3,0.3675603812532662,0.2398035848472101,False
0,1,bi-parental,Central,2,0.2399271342449076,0.058000220161525,False
0,1,solo_mayores,Pacífico Central,3,0.28747916942479235,0.4041199246124113,False
0,1,bi-parental,Huetar Atlántica,1,0.2976152906676527,0.5412196543309895,False
1,1,bi-parental,Huetar Atlántica,3,0.3933947112600321,0.3599948048834421,False
1,1,adultos_y_mayores,Chorotega,3,0.2839902729718153,0.3692520096104559,False
0,0,bi-parental,Central,2,0.3649844296334741,0.2576355023482739,False
0,1,bi-parental,Central,2,0.30289443685638384,0.7052345685416751,False
0,1,solo_mayores,Central,1,0.127805073004394,2.3814752412250764e-06,True
0,1,adultos_y_mayores,Central,1,0.08655289872771273,0.00466184214281124,True
0,0,bi-parental,Huetar Atlántica,2,0.5770639881460526,0.9834944825365532,False
1,0,monoparental,Huetar Atlántica,2,0.4232790283975529,0.006480311007972096,False
0,0,adultos_y_mayores,Chorotega,1,0.0784118170656862,0.002595502969806372,True
0,1,adultos_y_mayores,Central,2,0.034921082503839934,4.0718058889621675e-07,True
0,1,adultos_y_mayores,Central,1,0.339325743605125,0.3972067970266301,False
1,1,bi-parental,Pacífico Central,1,0.13085880460080032,0.09545069623621398,True
0,0,solo_mayores,Huetar Atlántica,1,0.4171444127768459,0.1963803021729384,False
1,1,solo_mayores,Central,2,0.3877040947611169,0.2584051623299659,False
0,0,solo_mayores,Central,1,0.16076404215947246,1.482270248884842e-05,True
0,0,bi-parental,Brunca,1,0.2694694046129107,0.0037121506400327,False
0,0,adultos_y_mayores,Central,2,0.08955694879146851,0.003789751514269286,True
0,0,adultos_y_mayores,Chorotega,3,0.09039044402862742,0.0049452212871554145,True
0,1,solo_mayores,Central,2,0.03871944696315782,6.301724490175401e-06,True
0,1,adultos_y_mayores,Central,2,0.06952665340173603,0.02567980451877592,True
1,1,bi-parental,Huetar Atlántica,3,0.4540526517880457,0.5717903471288142,False
1,0,bi-parental,Pacífico Central,3,0.6434539397617031,0.4858006765874559,False
1,0,solo_mayores,Brunca,3,0.4937166922828639,0.7524693799117006,False
0,1,bi-parental,Central,2,0.0600914201073405,0.010972650580838487,True
0,1,adultos_y_mayores,Central,3,0.15301401313254273,0.006178065514531672,True
0,1,bi-parental,Central,3,0.12699073775079173,0.0013826134483866722,True
0,1,adultos_y_mayores,Central,3,0.04358840213891695,0.001699190938529357,True
0,0,adultos_y_mayores,Huetar Atlántica,1,0.1010344644881388,0.003694769924601018,True
0,0,bi-parental,Brunca,3,0.12758995170438855,0.004670772867885268,True
0,1,adultos_y_mayores,Central,3,0.035572363019353376,4.488336862167959e-09,True
1,0,bi-parental,Brunca,1,0.30566793291568345,0.09970978136250834,False
1,1,adultos_y_mayores,Huetar Atlántica,1,0.20241787852385693,0.0006342596286293934,False
0,1,bi-parental,Central,1,0.025337877611692757,1.0619779815945558e-05,True
0,0,adultos_y_mayores,Huetar Atlántica,3,0.07934366784225813,0.013591804497026691,True
0,1,bi-parental,Central,1,0.2794383264666412,0.009694895234114707,False
0,0,bi-parental,Central,3,0.18783950560509707,0.5022318298697739,True
0,0,bi-parental,Central,1,0.43384585683792776,0.1665546209935816,False
1,1,bi-parental,Brunca,2,0.5166917210875843,0.06636015265224965,False
0,0,bi-parental,Pacífico Central,3,0.0910448967290809,6.82918966932489e-08,True
0,1,solo_mayores,Central,1,0.13300703531385424,0.007170475997235012,True
0,0,adultos_y_mayores,Huetar Atlántica,1,0.2122100450493268,0.2773241656337121,False
0,1,bi-parental,Pacífico Central,1,0.4991352946020067,0.25199306805283955,False
0,0,adultos_y_mayores,Central,1,0.18721958070315176,0.00440646656011655,True
1,1,bi-parental,Central,3,0.16975316174388766,0.8355538913191255,True
1,0,solo_mayores,Brunca,2,0.27038670829053896,0.6355334763875468,False
1,1,monoparental,Central,3,0.5986834650738557,0.7819328159744917,False
0,1,solo_mayores,Central,1,0.3687496522894012,0.3048951794157772,False
0,1,bi-parental,Chorotega,3,0.5849747250919586,0.8928941918317229,False
0,0,adultos_y_mayores,Brunca,2,0.2507478679411021,0.024406100915773117,False
0,1,bi-parental,Chorotega,2,0.019495716890082573,2.223236406704927e-11,True
0,1,adultos_y_mayores,Central,1,0.16179969092825394,0.2454054225022399,True
0,1,bi-parental,Central,3,0.08663958871016199,0.4032071499957016,True
0,1,solo_mayores,Central,1,0.07465094656686833,0.0069287111039995405,True
0,1,adultos_y_mayores,Central,3,0.021615233071702714,0.00010333393173027396,True
0,1,adultos_y_mayores,Brunca,3,0.12457959678792555,0.115814465200901,True
1,0,adultos_y_mayores,Brunca,3,0.2627549760244796,0.057708277710602,False
0,0,bi-parental,Central,2,0.18354618957909552,0.08631025041201207,True
0,1,adultos_y_mayores,Central,3,0.17215645868074053,0.4155982799512706,True
0,1,bi-parental,Central,3,0.5142638911376803,0.2850958969873521,False
0,0,solo_mayores,Central,2,0.33695929178276146,0.19690099059664407,False
0,0,adultos_y_mayores,Huetar Atlántica,3,0.4217308525147553,0.21776995404094288,False
0,1,solo_mayores,Huetar Norte,2,0.3259472600664423,0.4598057234292729,False
0,1,adultos_y_mayores,Huetar Atlántica,2,0.16903019609709624,0.17917634384462516,True
0,0,adultos_y_mayores,Huetar Norte,3,0.08242488890218537,0.03629928849853683,True
0,0,adultos_y_mayores,Pacífico Central,2,0.4914097328423727,0.5039157580819661,False
1,1,bi-parental,Brunca,3,0.2184337749603932,0.0608530084936086,False
0,1,solo_mayores,Central,2,0.03760672223453211,0.0003404728675329113,True
1,1,adultos_y_mayores,Central,2,0.17195074626484272,0.08604159395085532,True
0,1,bi-parental,Chorotega,1,0.19691404161299705,0.5376216849619161,True
1,1,adultos_y_mayores,Central,1,0.27782639794210234,0.2976693029564013,False
0,1,adultos_y_mayores,Central,2,0.014404580527495563,4.859112430522159e-06,True
1,0,bi-parental,Huetar Atlántica,3,0.41796760419456697,0.5141520534169666,False
0,1,bi-parental,Central,3,0.04321584460559567,8.743398708589505e-08,True
0,1,solo_mayores,Central,1,0.20801265389083992,0.1744272845002059,False
0,1,adultos_y_mayores,Central,3,0.4204538074613716,0.16790685779444975,False
0,1,adultos_y_mayores,Central,3,0.09969249387248068,0.21715700223185147,True
1,1,monoparental,Central,3,0.3468008180814614,0.13317515802319585,False
1,1,monoparental,Central,1,0.242111713419198,0.2400826102479566,False
0,0,adultos_y_mayores,Chorotega,2,0.2079304814683325,0.4499049442820521,False
0,0,adultos_y_mayores,Central,1,0.3556586262487029,0.6864251510100543,False
0,1,bi-parental,Central,3,0.08744679856603392,3.8428221614908796e-05,True
0,0,monoparental,Huetar Norte,2,0.2719562947550373,0.4908613075699229,False
0,0,adultos_y_mayores,Central,1,0.5565081926022405,0.4201657155180362,False
